run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_use_brainiac_preprocessing,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245047327.80511-0d6c1c24-a29d,resenc_emdae_randmask_flow_pretrained_t1wce_2025-08-11_22-57-43,finished,2025-08-11T22:58:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245047327.80511-0d6c1c24-a29d,,01aa1b96-506e-4398-adb1-f2ed88aa96e4,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4958660006523132,0.45190274715423584,0.5221987366676331,0.4106451869010926,0.6994062066078186,0.6468085050582886,0.6575324535369873,0.6236085295677185,0.6232098340988159,0.6649865508079529,0.5190094709396362,0.5132488012313843,0.5547235012054443,0.5530303120613098,0.7129695415496826,24042,1000,1754977129.8971891,200,5.330669526305569e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245046638.98370-a4e00949-72f7,resenc_emdae_randmask_multistage_pretrained_t1wce_2025-08-11_23-04-37,finished,2025-08-11T23:05:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245046638.98370-a4e00949-72f7,,4395d515-82b3-40fe-b51d-af65a1e9453c,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_MultiStage_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.49664849042892456,0.4381606578826904,0.5,0.33076924085617065,0.7017459869384766,0.7302323579788208,0.7304267287254333,0.6549628973007202,0.6537057757377625,0.6369176506996155,0.5532279014587402,0.5560196042060852,0.5279377698898315,0.5240190625190735,0.7068455815315247,21941,1000,1754975446.3950894,200,5.330669526305569e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244936455.05251-4d8cd906-7eba,resenc_MDAE_pretrained_t1wce_2025-08-13_05-46-06,finished,2025-08-13T05:46:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244936455.05251-4d8cd906-7eba,,945a63a1-0d9a-48b9-b1a1-2942f6ad7ad5,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM25_N25Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5844022035598755,0.5560253858566284,0.5356765389442444,0.4514501690864563,0.6936436295509338,0.7125847339630127,0.7272727489471436,0.6651206016540527,0.6652734279632568,0.6417368054389954,0.5239074230194092,0.5365782976150513,0.5339862108230591,0.5335968732833862,0.7342458367347717,21781,900,1755085768.3208454,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244936343.27156-6bfa5098-7398,resenc_MDAE_pretrained_t1wce_2025-08-13_05-48-47,finished,2025-08-13T05:49:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244936343.27156-6bfa5098-7398,,3f669c0b-78b6-40b6-8fb8-709cf561615e,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM25_N75Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5214129686355591,0.5258985161781311,0.5,0.33076924085617065,0.7216300368309021,0.6969200372695923,0.7137384414672852,0.6631261706352234,0.6622093915939331,0.6463376879692078,0.5059674382209778,0.4930875301361084,0.46687787771224976,0.46606335043907166,0.7316892147064209,21466,900,1755085614.2494423,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244936399.15683-f5ce1403-b5ef,resenc_MDAE_pretrained_t1wce_2025-08-13_05-48-50,finished,2025-08-13T05:49:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244936399.15683-f5ce1403-b5ef,,fe222e61-919e-466d-83ea-f3c0786e89a0,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM25_N50Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.45265376567840576,0.4297040104866028,0.4714587926864624,0.4711945056915283,0.7054598331451416,0.7184978723526001,0.7286641597747803,0.654916524887085,0.654916524887085,0.6409721970558167,0.5335431098937988,0.5190092325210571,0.5564516186714172,0.5561342239379883,0.7373997569084167,21504,900,1755085653.867201,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244936175.65886-0f97620e-b92d,resenc_MDAE_pretrained_t1wce_2025-08-13_05-50-43,finished,2025-08-13T05:51:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244936175.65886-0f97620e-b92d,,750e6e49-13b5-4e44-89b3-12f89f8c20bb,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM50_N50Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5560585260391235,0.5658034086227417,0.5496828556060791,0.5360317230224609,0.6903831362724304,0.7011140584945679,0.7172634601593018,0.6621057391166687,0.6617610454559326,0.6461187601089478,0.5041527152061462,0.478686660528183,0.4858871102333069,0.48200178146362305,0.7543916702270508,20890,900,1755085157.767958,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244936231.30111-df3aeea3-fe70,resenc_MDAE_pretrained_t1wce_2025-08-13_05-50-49,finished,2025-08-13T05:51:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244936231.30111-df3aeea3-fe70,,db66dcc8-c856-4f44-b794-22016db3294b,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM50_N25Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4771230220794678,0.43948203325271606,0.5,0.33076924085617065,0.7301148772239685,0.6422640085220337,0.6529034972190857,0.6221706867218018,0.6219441890716553,0.6706796288490295,0.5073425769805908,0.4752303957939148,0.49222350120544434,0.48364609479904175,0.7214512228965759,20854,900,1755085127.3395386,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244936009.99543-c386019d-a869,resenc_MDAE_pretrained_t1wce_2025-08-13_05-50-52,finished,2025-08-13T05:51:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244936009.99543-c386019d-a869,,1a2cc327-7a3c-4407-81d5-f24834c4965e,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM50_N100Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.579027533531189,0.5507399439811707,0.5,0.33076924085617065,0.6964181661605835,0.6711643934249878,0.6792021989822388,0.6403524875640869,0.6404817700386047,0.6605051755905151,0.5377430319786072,0.5326900482177734,0.5279377698898315,0.5240190625190735,0.7154536843299866,20906,900,1755085182.516944,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244935825.18849-82c8ff7e-491a,resenc_MDAE_pretrained_t1wce_2025-08-13_05-51-38,finished,2025-08-13T05:52:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244935825.18849-82c8ff7e-491a,,c78ea104-3285-4836-985a-710cf10362be,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM75_N75Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4926108419895172,0.4455602467060089,0.5,0.33076924085617065,0.701518177986145,0.6847761869430542,0.6990816593170166,0.6460574865341187,0.6461187601089478,0.6535620093345642,0.5156238079071045,0.4992799758911133,0.4821428656578064,0.4821210205554962,0.7268339395523071,22616,900,1755086941.278562,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244935767.32254-632094a8-8413,resenc_MDAE_pretrained_t1wce_2025-08-13_05-56-29,finished,2025-08-13T05:56:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244935767.32254-632094a8-8413,,e11f71d4-ac21-4f57-8581-3c5c281f6066,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM75_N100Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4432027041912079,0.4008985161781311,0.4648520052433014,0.3324081599712372,0.7053665518760681,0.6578903198242188,0.6753060817718506,0.6283859014511108,0.6277090311050415,0.6633043885231018,0.5460166931152344,0.5463709831237793,0.549251139163971,0.549261212348938,0.7140376567840576,21090,900,1755085699.5836222,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244935541.56247-740ab8b1-063c,resenc_MDAE_pretrained_t1wce_2025-08-13_06-01-35,finished,2025-08-13T06:01:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244935541.56247-740ab8b1-063c,,202fdd02-3725-40d0-97ee-fb1c7a467298,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM95_N100Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5285643935203552,0.5362050533294678,0.5,0.33076924085617065,0.7453495860099792,0.7284197807312012,0.7388033866882324,0.6617347002029419,0.661608099937439,0.6355221271514893,0.5216484069824219,0.5182892084121704,0.5115207433700562,0.5079091191291809,0.7347768545150757,20948,900,1755085864.6255217,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244935597.85572-1a096ca8-7949,resenc_MDAE_pretrained_t1wce_2025-08-13_06-01-41,finished,2025-08-13T06:02:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244935597.85572-1a096ca8-7949,,f1185d86-5e59-4865-9583-8e92782a0799,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/FlowMDAE/Ablation/0731/Dataset001_BrainMVP/FlowMDAE_FixedM95_N75Trainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5261166095733643,0.4994714856147766,0.4978858232498169,0.44035089015960693,0.6954197287559509,0.7364542484283447,0.7472820281982422,0.6850649118423462,0.6853548288345337,0.6314448714256287,0.5160582065582275,0.5023041367530823,0.5216013789176941,0.5204644203186035,0.7344627380371094,20854,900,1755085775.5733016,180,9.63797589675907e-09,10620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244836903.98551-c7a9345b-ba93,resenc_pretrained_t1wce_2025-08-14_09-20-57,finished,2025-08-14T09:21:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244836903.98551-c7a9345b-ba93,,01903989-6859-49b1-986d-a105b3da2d44,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/MAEContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5230749249458313,0.5171775817871094,0.4701374173164368,0.4655448794364929,0.6965197324752808,0.6309067010879517,0.656836748123169,0.6260204315185547,0.6256039142608643,0.670124351978302,0.5168451070785522,0.5050402879714966,0.5028802156448364,0.4992683529853821,0.7090722918510437,13013,500,1755176310.5366166,100,3.854818796385494e-08,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244836665.58856-99dbfe98-080d,resenc_SwinUNETR_pretrained_t1wce_2025-08-14_09-24-39,finished,2025-08-14T09:25:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244836665.58856-99dbfe98-080d,,cb58a8ff-a33e-4707-b3b9-cb297074f525,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5026217699050903,0.4799154400825501,0.5116279125213623,0.3611888289451599,0.7099437713623047,0.6435185670852661,0.6522263288497925,0.6127086877822876,0.6123851537704468,0.6672687530517578,0.47673916816711426,0.470910131931305,0.536578357219696,0.5335968732833862,0.7300652861595154,11688,500,1755175200.918032,100,3.854818796385494e-08,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244834947.42901-66d3ade8-cabd,resenc_VoCo_pretrained_t1wce_2025-08-14_09-55-12,finished,2025-08-14T09:55:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244834947.42901-66d3ade8-cabd,,481a3a2a-2416-4eb7-abb2-078fe2be8b3b,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VoCoContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4806190133094787,0.431025356054306,0.5,0.33076924085617065,0.7420539259910583,0.6252484321594238,0.633970320224762,0.6047309637069702,0.604806661605835,0.6727809309959412,0.5097740888595581,0.4789746403694153,0.48329490423202515,0.4732142984867096,0.7180262804031372,12368,500,1755177713.199645,100,3.854818796385494e-08,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244835152.97708-252fa979-1afc,resenc_pretrained_t1wce_2025-08-14_10-15-50,finished,2025-08-14T10:16:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244835152.97708-252fa979-1afc,,9e27204f-233f-4b85-b76f-76f319f2cd8d,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/ModelGenesisContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5482407212257385,0.5343551635742188,0.5,0.33076924085617065,0.743162989616394,0.6149476766586304,0.6403617858886719,0.5979127883911133,0.5979752540588379,0.6724631190299988,0.48236602544784546,0.4818548560142517,0.4965437650680542,0.4956169128417969,0.716034471988678,13537,500,1755180116.946468,100,3.854818796385494e-08,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244833102.38169-7c36e705-fdde,resenc_SimCLR_pretrained_t1wce_2025-08-14_10-23-54,finished,2025-08-14T10:24:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7244833102.38169-7c36e705-fdde,,f4c2d1d8-6c76-473e-9c62-647185ed6a7c,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SimCLRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5370205640792847,0.5282769203186035,0.5092494487762451,0.4572755098342895,0.6934205293655396,0.6517060399055481,0.6744433641433716,0.6316790580749512,0.6308153867721558,0.6652197241783142,0.5520932674407959,0.5400345325469971,0.5360023379325867,0.5314705967903137,0.7082998156547546,13162,500,1755180226.920504,100,3.854818796385494e-08,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
